rmse,mae,nse,kge,n,pss,model,horizon,gauge_id,water_body
0.08701722038568005,0.06258103907036343,0.8544423592296535,0.8744974557795282,1827,0.06754089702990129,lightgbm,7,2137,Baldeggersee
0.04563625471067453,0.033356974605512416,0.9025462525434733,0.9010642289090708,1827,-0.008188989416114012,lightgbm,7,2168,Sempachersee
0.20491279233449358,0.1544993198149816,0.3384561852041186,0.5054723173322595,1827,0.12332506384629505,lightgbm,7,2484,Lauerzersee
0.0851356480113174,0.05769876895397171,0.7731372721433529,0.8578552286402272,1827,0.14976854628676772,lstm,7,2004,Murtensee
0.23221504655691028,0.1541869407401852,0.800622423861254,0.8786591037725843,1827,0.12672960662279908,lstm,7,2007,Lac_de_Joux
0.05444311383083001,0.04116572702695435,0.8956212876082903,0.9455400965534888,1827,0.0483423878759659,lstm,7,2017,Zugersee
0.08346481986071219,0.06437131412416047,0.789319744935478,0.8574729659962492,1827,0.11207734660211233,lstm,7,2031,Ägerisee
0.05228503965877827,0.03792130039738947,0.4466491305102539,0.6589791595295487,1827,0.12109553928599837,lstm,7,2066,St._Moritzersee
0.06313532849875085,0.048110986835494106,0.854687834022325,0.9127946682734254,1734,0.15209810279324787,lstm,7,2072,Silsersee
0.07429631974469197,0.05682483340934395,0.8213578519282021,0.8683262923207914,1827,0.1097553111728965,lstm,7,2073,Silvaplanersee
0.0858182692087229,0.06307153666284947,0.8277620861207153,0.9023821961554177,1827,0.11029286176898034,lstm,7,2081,Pfäffikersee
0.10536295473044754,0.07833192604969764,0.7361143601503266,0.7851356774263795,1827,0.12318010665645118,lstm,7,2082,Greifensee
0.04627355680787277,0.033707824028109803,0.9041619461645172,0.8673691918521839,1827,-0.08717330920518096,lstm,7,2097,Hallwilersee
0.10199911293320586,0.06800143722703998,0.6512644819322282,0.6732975414373792,1827,0.13196333854210096,lstm,7,2101,Lago_di_Lugano
0.08029769295902138,0.055220418832845446,0.8760545095115103,0.9280967621959825,1827,0.13954600692509422,lstm,7,2137,Baldeggersee
0.04058190867575249,0.03052560654875526,0.9229374294357214,0.9562558748444862,1827,0.1034708313429169,lstm,7,2168,Sempachersee
0.19430841746940727,0.1430345949091887,0.4051551584378289,0.5723258391336897,1827,0.16869358160395664,lstm,7,2484,Lauerzersee
