rmse,mae,nse,kge,n,pss,model,horizon,gauge_id,water_body,stratum
0.012640333045544898,0.008690257727581837,0.9909177622770184,0.9842619207892261,460,0.5206630067164391,lstm,1,2081,Pfäffikersee,season_snowmelt
0.021008490650703513,0.011452782614252971,0.9825424635324507,0.9892956845132951,460,0.2256947938229681,lstm,1,2081,Pfäffikersee,season_summer
0.015074911093513898,0.011173541595124854,0.9935288859929063,0.9837817614978991,455,0.27402069975389254,lstm,1,2081,Pfäffikersee,season_autumn
0.024053966681176726,0.018889244161630726,0.8172512728481148,0.9226025083060126,93,0.552691996012468,lstm,1,2081,Pfäffikersee,high_5pct
0.01924885479531327,0.01604337034363267,0.8555031750878503,0.8034564254657331,92,-0.4895049461614309,lstm,1,2081,Pfäffikersee,low_5pct
0.01395934047678936,0.007414084105364881,0.9922442724647217,0.9915437846368449,452,0.599198488190657,lstm,1,2082,Greifensee,season_winter
0.012489310792976759,0.008284625561099638,0.9948406379881495,0.9920216282692643,460,0.5811091030077807,lstm,1,2082,Greifensee,season_snowmelt
0.014350796678942053,0.010546458899456159,0.9972067793640307,0.99017107565731,460,0.519769484278436,lstm,1,2082,Greifensee,season_summer
0.01221992120389625,0.008436927476819435,0.9945302021239213,0.9687125210466675,455,0.43369467567132514,lstm,1,2082,Greifensee,season_autumn
0.0277794745423452,0.018818297041224726,0.9645293551036601,0.9705342175938227,94,0.5881480027110746,lstm,1,2082,Greifensee,high_5pct
0.01827453663129502,0.017636158511512397,0.6413564623647288,0.9609035348482836,95,-1.1577797438258624,lstm,1,2082,Greifensee,low_5pct
